answer_type_name,choices,question,correct_answer,lang,source,choices_processed,topic,test_item_id
Multiple Choice,"[{'Antwort': 'Körpersprache ist in interkultureller Kommunikation irrelevant', 'ist richtig': False}, {'Antwort': 'Körpersprache ist universell verstanden', 'ist richtig': False}, {'Antwort': 'Körpersprache kann in verschiedenen Kulturen unterschiedliche Bedeutungen haben und sollte mit Vorsicht interpretiert werden', 'ist richtig': True}, {'Antwort': 'Körpersprache ist in allen Kulturen gleich', 'ist richtig': False}]",Welche Bedeutung hat die Körpersprache in der interkulturellen Kommunikation?,Die richtige Antwort ist: Körpersprache kann in verschiedenen Kulturen unterschiedliche Bedeutungen haben und sollte mit Vorsicht interpretiert werden.,GERMAN,ChatGPT3.5,Körpersprache ist in interkultureller Kommunikation irrelevant Körpersprache ist universell verstanden Körpersprache kann in verschiedenen Kulturen unterschiedliche Bedeutungen haben und sollte mit Vorsicht interpretiert werden Körpersprache ist in allen Kulturen gleich,interkulturelle fähigkeiten,5030
Multiple Choice,"[{'Antwort': 'Die Ablehnung kultureller Vielfalt', 'ist richtig': False}, {'Antwort': 'Die Anerkennung der Überlegenheit einer Kultur', 'ist richtig': False}, {'Antwort': 'Die Anerkennung, dass kulturelle Normen und Werte in verschiedenen Kulturen unterschiedlich sein können und dass keine Kultur überlegen ist', 'ist richtig': True}, {'Antwort': 'Die Ignorierung kultureller Unterschiede', 'ist richtig': False}]",Was ist Kulturrelativismus?,"Die richtige Antwort ist: Die Anerkennung, dass kulturelle Normen und Werte in verschiedenen Kulturen unterschiedlich sein können und dass keine Kultur überlegen ist.",GERMAN,ChatGPT3.5,"Die Ablehnung kultureller Vielfalt Die Anerkennung der Überlegenheit einer Kultur Die Anerkennung, dass kulturelle Normen und Werte in verschiedenen Kulturen unterschiedlich sein können und dass keine Kultur überlegen ist Die Ignorierung kultureller Unterschiede",interkulturelle fähigkeiten,5031
Multiple Choice,"[{'Antwort': 'Behandle andere so, wie sie dich behandeln', 'ist richtig': False}, {'Antwort': 'Behandle andere so, wie du möchtest, dass sie dich behandeln', 'ist richtig': True}, {'Antwort': 'Behandle andere so, wie sie dich behandeln möchten', 'ist richtig': False}, {'Antwort': 'Behandle andere so, wie du möchtest, dass sie dich nicht behandeln', 'ist richtig': False}]",Was ist die Goldene Regel der interkulturellen Kommunikation?,"Die richtige Antwort ist: Behandle andere so, wie du behandelt werden möchtest.",GERMAN,ChatGPT3.5,"Behandle andere so, wie sie dich behandeln Behandle andere so, wie du möchtest, dass sie dich behandeln Behandle andere so, wie sie dich behandeln möchten Behandle andere so, wie du möchtest, dass sie dich nicht behandeln",interkulturelle fähigkeiten,5032
Multiple Choice,"[{'Antwort': 'Die Fähigkeit, kulturelle Unterschiede zu ignorieren', 'ist richtig': False}, {'Antwort': 'Die Fähigkeit, die eigene Kultur zu dominieren', 'ist richtig': False}, {'Antwort': 'Die Fähigkeit, sich in die Kultur und Perspektive anderer Menschen hineinzuversetzen und sie zu verstehen', 'ist richtig': True}, {'Antwort': 'Die Fähigkeit, kulturelle Normen zu setzen', 'ist richtig': False}]",Was ist kulturelle Empathie?,"Die richtige Antwort ist: Die Fähigkeit, sich in die Kultur und Perspektive anderer Menschen hineinzuversetzen und sie zu verstehen.",GERMAN,ChatGPT3.5,"Die Fähigkeit, kulturelle Unterschiede zu ignorieren Die Fähigkeit, die eigene Kultur zu dominieren Die Fähigkeit, sich in die Kultur und Perspektive anderer Menschen hineinzuversetzen und sie zu verstehen Die Fähigkeit, kulturelle Normen zu setzen",interkulturelle fähigkeiten,5033
Multiple Choice,"[{'Antwort': 'Ein neuer Internetbrowser.', 'ist richtig': False}, {'Antwort': 'Eine spezielle Art von Computerchip.', 'ist richtig': False}, {'Antwort': 'Das Internet der Dinge (IoT) bezieht sich auf die Vernetzung physischer Objekte über das Internet, um Daten auszutauschen und zu steuern.', 'ist richtig': True}, {'Antwort': 'Eine Gruppe von Internet-Experten.', 'ist richtig': False}]",Was versteht man unter dem Begriff 'IoT'?,"Die richtige Antwort ist: Das Internet der Dinge (IoT) bezieht sich auf die Vernetzung physischer Objekte über das Internet, um Daten auszutauschen und zu steuern.",GERMAN,ChatGPT3.5,"Ein neuer Internetbrowser. Eine spezielle Art von Computerchip. Das Internet der Dinge (IoT) bezieht sich auf die Vernetzung physischer Objekte über das Internet, um Daten auszutauschen und zu steuern. Eine Gruppe von Internet-Experten.",einsatz von technologie,5034
Multiple Choice,"[{'Antwort': 'Die Beschleunigung der Internetgeschwindigkeit.', 'ist richtig': False}, {'Antwort': 'Die Erhöhung der Anzahl von verfügbaren IP-Adressen.', 'ist richtig': False}, {'Antwort': 'Die Erstellung einer sicheren Verbindung über ein unsicheres Netzwerk hinweg und der Schutz der Privatsphäre der Benutzer.', 'ist richtig': True}, {'Antwort': 'Die Blockierung von unerwünschtem E-Mail-Verkehr.', 'ist richtig': False}]",Was ist der Hauptzweck eines VPN (Virtual Private Network)?,"Die richtige Antwort ist: Ein VPN dient hauptsächlich dazu, eine sichere Verbindung über ein unsicheres Netzwerk herzustellen und die Privatsphäre der Benutzer zu schützen.",GERMAN,ChatGPT3.5,Die Beschleunigung der Internetgeschwindigkeit. Die Erhöhung der Anzahl von verfügbaren IP-Adressen. Die Erstellung einer sicheren Verbindung über ein unsicheres Netzwerk hinweg und der Schutz der Privatsphäre der Benutzer. Die Blockierung von unerwünschtem E-Mail-Verkehr.,einsatz von technologie,5035
Multiple Choice,"[{'Antwort': 'Eine spezielle Art von Computermonitor.', 'ist richtig': False}, {'Antwort': 'Die Fähigkeit von Menschen, Informationen schnell zu verarbeiten.', 'ist richtig': False}, {'Antwort': 'Künstliche Intelligenz (KI) bezieht sich auf die Fähigkeit von Computern und Maschinen, Aufgaben auszuführen, die normalerweise menschliche Intelligenz erfordern, wie Problemlösung, Spracherkennung und Entscheidungsfindung.', 'ist richtig': True}, {'Antwort': 'Die Fähigkeit, mit Robotern zu interagieren.', 'ist richtig': False}]",Was ist Künstliche Intelligenz (KI)?,"Die richtige Antwort ist: Künstliche Intelligenz (KI) bezieht sich auf die Fähigkeit von Computern und Maschinen, Aufgaben auszuführen, die normalerweise menschliche Intelligenz erfordern, wie Problemlösung, Spracherkennung und Entscheidungsfindung.",GERMAN,ChatGPT3.5,"Eine spezielle Art von Computermonitor. Die Fähigkeit von Menschen, Informationen schnell zu verarbeiten. Künstliche Intelligenz (KI) bezieht sich auf die Fähigkeit von Computern und Maschinen, Aufgaben auszuführen, die normalerweise menschliche Intelligenz erfordern, wie Problemlösung, Spracherkennung und Entscheidungsfindung. Die Fähigkeit, mit Robotern zu interagieren.",einsatz von technologie,5036
Multiple Choice,"[{'Antwort': 'Eine Anwendung, die auf einem USB-Stick installiert ist.', 'ist richtig': False}, {'Antwort': 'Eine Anwendung, die nur offline verwendet werden kann.', 'ist richtig': False}, {'Antwort': 'Eine Anwendung, die auf entfernten Servern gehostet wird und über das Internet zugänglich ist.', 'ist richtig': True}, {'Antwort': 'Eine Anwendung, die nur auf einem bestimmten Gerät ausgeführt werden kann.', 'ist richtig': False}]",Was ist eine Cloud-basierte Anwendung?,"Die richtige Antwort ist: Eine Cloud-basierte Anwendung ist eine Softwareanwendung, die auf entfernten Servern gehostet wird und über das Internet zugänglich ist.",GERMAN,ChatGPT3.5,"Eine Anwendung, die auf einem USB-Stick installiert ist. Eine Anwendung, die nur offline verwendet werden kann. Eine Anwendung, die auf entfernten Servern gehostet wird und über das Internet zugänglich ist. Eine Anwendung, die nur auf einem bestimmten Gerät ausgeführt werden kann.",einsatz von technologie,5037
Multiple Choice,"[{'Antwort': 'Ein spezieller Computerprozessor.', 'ist richtig': False}, {'Antwort': 'Eine Art von Computerprogramm.', 'ist richtig': False}, {'Antwort': 'Eine schrittweise Abfolge von Anweisungen oder Regeln, die zur Lösung eines Problems oder zur Ausführung einer Aufgabe verwendet werden.', 'ist richtig': True}, {'Antwort': 'Eine Art von Computerfehler.', 'ist richtig': False}]",Was ist ein Algorithmus?,"Die richtige Antwort ist: Ein Algorithmus ist eine schrittweise Abfolge von Anweisungen oder Regeln, die zur Lösung eines Problems oder zur Ausführung einer Aufgabe verwendet werden.",GERMAN,ChatGPT3.5,"Ein spezieller Computerprozessor. Eine Art von Computerprogramm. Eine schrittweise Abfolge von Anweisungen oder Regeln, die zur Lösung eines Problems oder zur Ausführung einer Aufgabe verwendet werden. Eine Art von Computerfehler.",einsatz von technologie,5038
Multiple Choice,"[{'Antwort': 'Radiofrequenzidentifikation (RFID).', 'ist richtig': False}, {'Antwort': 'Satellitenkommunikation.', 'ist richtig': False}, {'Antwort': 'Bluetooth-Technologie.', 'ist richtig': True}, {'Antwort': 'Glasfaserkommunikation.', 'ist richtig': False}]","Welche Art von Technologie ermöglicht es Geräten, drahtlos miteinander zu kommunizieren, indem sie kurze Datenpakete über kurze Entfernungen senden?",Die richtige Antwort ist: Bluetooth-Technologie ermöglicht drahtlose Kommunikation über kurze Entfernungen zwischen Geräten.,GERMAN,ChatGPT3.5,Radiofrequenzidentifikation (RFID). Satellitenkommunikation. Bluetooth-Technologie. Glasfaserkommunikation.,einsatz von technologie,5039
Multiple Choice,"[{'Antwort': 'Große Dateien, die auf Computern gespeichert sind.', 'ist richtig': False}, {'Antwort': 'Daten, die von großen Unternehmen gesammelt werden.', 'ist richtig': False}, {'Antwort': 'Große Mengen von Daten, die so umfangreich oder komplex sind, dass herkömmliche Datenverarbeitungsanwendungen damit überfordert sind.', 'ist richtig': True}, {'Antwort': 'Eine spezielle Art von Computerhardware.', 'ist richtig': False}]",Was versteht man unter dem Begriff 'Big Data'?,"Die richtige Antwort ist: Big Data bezieht sich auf große Mengen von Daten, die so umfangreich oder komplex sind, dass herkömmliche Datenverarbeitungsanwendungen damit überfordert sind.",GERMAN,ChatGPT3.5,"Große Dateien, die auf Computern gespeichert sind. Daten, die von großen Unternehmen gesammelt werden. Große Mengen von Daten, die so umfangreich oder komplex sind, dass herkömmliche Datenverarbeitungsanwendungen damit überfordert sind. Eine spezielle Art von Computerhardware.",einsatz von technologie,5040
Multiple Choice,"[{'Antwort': 'KI-Systeme haben keine Fähigkeit zur Mustererkennung.', 'ist richtig': False}, {'Antwort': 'KI-Systeme können nur vordefinierte Aufgaben ausführen und keine neuen Dinge lernen.', 'ist richtig': False}, {'Antwort': 'KI-Systeme können Muster in Daten erkennen und daraus lernen, um bessere Entscheidungen zu treffen.', 'ist richtig': True}, {'Antwort': 'KI-Systeme sind nicht in der Lage, menschliche Sprache zu verstehen.', 'ist richtig': False}]",Welche der folgenden Aussagen über künstliche Intelligenz (KI) ist korrekt?,"Die richtige Antwort ist: KI-Systeme können Muster in Daten erkennen und daraus lernen, um bessere Entscheidungen zu treffen.",GERMAN,ChatGPT3.5,"KI-Systeme haben keine Fähigkeit zur Mustererkennung. KI-Systeme können nur vordefinierte Aufgaben ausführen und keine neuen Dinge lernen. KI-Systeme können Muster in Daten erkennen und daraus lernen, um bessere Entscheidungen zu treffen. KI-Systeme sind nicht in der Lage, menschliche Sprache zu verstehen.",einsatz von technologie,5041
Multiple Choice,"[{'Antwort': 'Ein menschlicher Technologieexperte.', 'ist richtig': False}, {'Antwort': 'Ein virtuelles Haustier.', 'ist richtig': False}, {'Antwort': 'Ein Computerprogramm, das automatisierte Aufgaben ausführen kann, oft im Internet.', 'ist richtig': True}, {'Antwort': 'Ein spezielles Eingabegerät für Computer.', 'ist richtig': False}]",Was ist ein 'Bot' im Zusammenhang mit Technologie?,"Die richtige Antwort ist: Ein 'Bot' ist ein Computerprogramm, das automatisierte Aufgaben ausführen kann, oft im Internet.",GERMAN,ChatGPT3.5,"Ein menschlicher Technologieexperte. Ein virtuelles Haustier. Ein Computerprogramm, das automatisierte Aufgaben ausführen kann, oft im Internet. Ein spezielles Eingabegerät für Computer.",einsatz von technologie,5042
Multiple Choice,"[{'Antwort': 'Die Beschleunigung der Internetgeschwindigkeit.', 'ist richtig': False}, {'Antwort': 'Die Erhöhung der Anzahl von verfügbaren IP-Adressen.', 'ist richtig': False}, {'Antwort': 'Der Schutz des Netzwerks vor unerlaubtem Zugriff und schädlichen Angriffen.', 'ist richtig': True}, {'Antwort': 'Die Verbesserung der drahtlosen Netzwerkverbindung.', 'ist richtig': False}]",Was ist der Zweck einer Firewall in der Informationstechnologie?,"Die richtige Antwort ist: Eine Firewall dient dazu, das Netzwerk vor unerlaubtem Zugriff und schädlichen Angriffen zu schützen.",GERMAN,ChatGPT3.5,Die Beschleunigung der Internetgeschwindigkeit. Die Erhöhung der Anzahl von verfügbaren IP-Adressen. Der Schutz des Netzwerks vor unerlaubtem Zugriff und schädlichen Angriffen. Die Verbesserung der drahtlosen Netzwerkverbindung.,einsatz von technologie,5043
Multiple Choice,"[{'Antwort': 'Eine spezielle Art von Computerhardware.', 'ist richtig': False}, {'Antwort': 'Der Handel mit Rohstoffen und Industrieprodukten.', 'ist richtig': False}, {'Antwort': 'Der elektronische Handel, bei dem Waren und Dienstleistungen über das Internet gekauft und verkauft werden.', 'ist richtig': True}, {'Antwort': 'Die Verwaltung von Unternehmensfinanzen über das Internet.', 'ist richtig': False}]",Was versteht man unter dem Begriff 'E-Commerce'?,"Die richtige Antwort ist: E-Commerce bezieht sich auf den elektronischen Handel, bei dem Waren und Dienstleistungen über das Internet gekauft und verkauft werden.",GERMAN,ChatGPT3.5,"Eine spezielle Art von Computerhardware. Der Handel mit Rohstoffen und Industrieprodukten. Der elektronische Handel, bei dem Waren und Dienstleistungen über das Internet gekauft und verkauft werden. Die Verwaltung von Unternehmensfinanzen über das Internet.",einsatz von technologie,5044
Multiple Choice,"[{'Antwort': 'Die Entwicklung von Marketingbudgets', 'ist richtig': False}, {'Antwort': 'Die Erstellung von Werbekampagnen', 'ist richtig': False}, {'Antwort': 'Die Untersuchung und Segmentierung der potenziellen Kundenbasis.', 'ist richtig': True}, {'Antwort': 'Die Auswahl von Vertriebskanälen', 'ist richtig': False}]",Was versteht man unter dem Begriff 'Zielgruppenanalyse'?,Die Untersuchung und Segmentierung der potenziellen Kundenbasis.,GERMAN,ChatGPT3.5,Die Entwicklung von Marketingbudgets Die Erstellung von Werbekampagnen Die Untersuchung und Segmentierung der potenziellen Kundenbasis. Die Auswahl von Vertriebskanälen,"kommunikation, verhandlung und etikette am arbeitsplatz",5045
Multiple Choice,"[{'Antwort': 'Die Steigerung der Produktionskapazität', 'ist richtig': False}, {'Antwort': 'Die Maximierung der Gewinne', 'ist richtig': False}, {'Antwort': 'Die Erreichung der definierten Geschäftsziele und die Schaffung von Mehrwert für Kunden.', 'ist richtig': True}, {'Antwort': 'Die Reduzierung der Betriebskosten', 'ist richtig': False}]",Was ist das Ziel einer Marketingstrategie?,Die Erreichung der definierten Geschäftsziele und die Schaffung von Mehrwert für Kunden.,GERMAN,ChatGPT3.5,Die Steigerung der Produktionskapazität Die Maximierung der Gewinne Die Erreichung der definierten Geschäftsziele und die Schaffung von Mehrwert für Kunden. Die Reduzierung der Betriebskosten,"kommunikation, verhandlung und etikette am arbeitsplatz",5046
Multiple Choice,"[{'Antwort': 'Es gibt keinen Unterschied, beide Begriffe bedeuten dasselbe.', 'ist richtig': False}, {'Antwort': 'Marktsegmentierung bezieht sich auf die Analyse der Wettbewerber, während Zielgruppenanalyse die Analyse der eigenen Kunden ist.', 'ist richtig': False}, {'Antwort': 'Marktsegmentierung ist die Aufteilung des Gesamtmarktes in verschiedene Segmente, während Zielgruppenanalyse die Untersuchung einer spezifischen Zielgruppe ist.', 'ist richtig': True}, {'Antwort': 'Marktsegmentierung bezieht sich auf die Analyse von Produkten, während Zielgruppenanalyse die Analyse von Vertriebskanälen ist.', 'ist richtig': False}]",Was ist der Unterschied zwischen Marktsegmentierung und Zielgruppenanalyse?,"Marktsegmentierung ist die Aufteilung des Gesamtmarktes in verschiedene Segmente, während Zielgruppenanalyse die Untersuchung einer spezifischen Zielgruppe ist.",GERMAN,ChatGPT3.5,"Es gibt keinen Unterschied, beide Begriffe bedeuten dasselbe. Marktsegmentierung bezieht sich auf die Analyse der Wettbewerber, während Zielgruppenanalyse die Analyse der eigenen Kunden ist. Marktsegmentierung ist die Aufteilung des Gesamtmarktes in verschiedene Segmente, während Zielgruppenanalyse die Untersuchung einer spezifischen Zielgruppe ist. Marktsegmentierung bezieht sich auf die Analyse von Produkten, während Zielgruppenanalyse die Analyse von Vertriebskanälen ist.","kommunikation, verhandlung und etikette am arbeitsplatz",5047
Multiple Choice,"[{'Antwort': 'Die Zielsetzungen eines Marketingplans', 'ist richtig': False}, {'Antwort': 'Die geografische Ausdehnung eines Marktes', 'ist richtig': False}, {'Antwort': 'Die spezifische Gruppe von Menschen, die als potenzielle Kunden für ein Produkt oder eine Dienstleistung identifiziert wurden.', 'ist richtig': True}, {'Antwort': 'Die Gesamtheit aller Konsumenten auf dem Markt', 'ist richtig': False}]",Was versteht man unter dem Begriff 'Zielgruppe' in Bezug auf Marketing?,"Die spezifische Gruppe von Menschen, die als potenzielle Kunden für ein Produkt oder eine Dienstleistung identifiziert wurden.",GERMAN,ChatGPT3.5,"Die Zielsetzungen eines Marketingplans Die geografische Ausdehnung eines Marktes Die spezifische Gruppe von Menschen, die als potenzielle Kunden für ein Produkt oder eine Dienstleistung identifiziert wurden. Die Gesamtheit aller Konsumenten auf dem Markt","kommunikation, verhandlung und etikette am arbeitsplatz",5048
